,,,,,,marked formulas point to 2nd block,,,,
,,,,,,,,,,
Acções,n_accao,n_ordem,mercado,tipo,design,eleg_f1,eleg_f2,eleg_f3,eleg_tt,
,,,,,,0,0,0,0,
,,,,,,0,0,0,0,
,,,,,,0,0,0,0,
,,,,,,0,0,0,0,
,,,,,,0,0,0,0,
,,,,,,0,0,0,0,
,,,,,,0,0,0,0,
,,,,,,0,0,0,0,
,,,,,,0,0,0,0,
,,,,,,0,0,0,0,
,,,,,,0,0,0,0,
,,,,,,0,0,0,0,
,,,,,,,,,,
,,,,,,,,,,
Linhas,key,n_ordem,mercado,rubrica,rubrica_txt,eleg_f1,eleg_f2,eleg_f3,eleg_tt,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,0,
,,,,,,,,,,
